system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GCVI,Label,MNDWI,NDBI,NDVI,NDWI,.geo
624_0,218.5,1649.5,759.5,226.5,326.0,200.0,685.0,2357.0,3086.5,2507.5,3296.5,3079.5,2.870381888294564,6.691717791411043,Vegetation,-0.669957,-0.20639884,0.85226226,-0.7698959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.871348355522838,50.424997096188484]}"
625_0,158.5,1347.5,572.0,172.0,283.5,177.0,548.0,2206.0,2858.5,2840.5,3159.0,3196.5,2.5478285823608187,9.019400352733687,Vegetation,-0.6523605,-0.35649475,0.88268435,-0.81850195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.42318343455746,49.92104222179743]}"
626_0,198.5,1274.0,597.5,259.0,434.5,282.5,725.5,2186.5,2771.0,2811.0,3065.5,2589.5,2.464905439656853,5.469505178365938,Vegetation,-0.49136668,-0.3762546,0.817359,-0.7322447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.041938427977135,50.37334396735161]}"
627_0,185.0,1525.0,709.0,176.0,332.0,188.0,627.0,1946.0,2291.0,2070.0,2640.0,3123.0,2.5039914848323575,5.234939759036145,Vegetation,-0.64243406,-0.15159944,0.83348095,-0.7235637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.461990654831423,50.17292982746454]}"
628_0,199.0,1496.0,647.0,185.0,331.0,211.0,690.0,2114.0,2588.0,2604.0,2856.0,3111.0,2.40889873162875,6.867069486404834,Vegetation,-0.63765734,-0.2702439,0.85008883,-0.7744463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.508788306852199,49.702841439284796]}"
629_0,217.0,1439.0,662.0,296.0,459.0,318.5,791.5,2356.0,2891.0,2981.0,3202.5,2858.5,2.490179573512907,5.494553376906318,Vegetation,-0.516333,-0.3488688,0.80694044,-0.7331395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.9330671898237,49.126572184522125]}"
630_0,236.0,1944.0,1065.0,280.0,484.0,342.0,848.0,2196.0,2594.0,2636.0,2891.0,2791.0,2.2151409810737737,4.446280991735537,Vegetation,-0.60131794,-0.15109171,0.77031565,-0.6897436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.056136383748076,50.68281358273079]}"
631_0,251.0,1829.0,817.0,201.0,382.0,217.0,751.0,2464.0,3201.0,3312.0,3603.0,3808.0,2.48994368463395,7.670157068062828,Vegetation,-0.654455,-0.2884653,0.877019,-0.79317814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.902165144049989,50.1448125590716]}"
632_0,133.5,1541.5,675.0,189.5,377.5,215.0,621.5,2350.5,2936.5,3081.0,3183.5,3250.5,2.4281962212996695,7.16158940397351,Vegetation,-0.6065659,-0.3330449,0.86953884,-0.7816973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.176775552123475,50.1876621981241]}"
633_0,275.0,1846.0,847.0,217.0,381.0,251.0,778.0,2544.0,3246.0,2950.0,3576.0,3610.0,2.384696942922778,6.742782152230971,Vegetation,-0.65783566,-0.23019183,0.843174,-0.7712399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.800116527774011,49.7494640025306]}"
634_0,422.5,2002.5,1252.5,542.0,767.0,686.5,1008.5,2286.5,2782.5,3071.0,2993.5,2985.0,1.9069897632757518,3.0039113428943933,Vegetation,-0.4461094,-0.21060412,0.6345975,-0.60031265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.627635418941211,49.84100232998238]}"
635_0,384.0,1723.0,821.0,245.0,392.0,282.0,699.0,1998.0,2587.0,2986.0,3060.0,3208.0,2.3790251627661445,6.61734693877551,Vegetation,-0.6293144,-0.26820982,0.8274174,-0.76791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.345483736762972,49.28835876719205]}"
636_0,293.0,2237.0,1492.0,427.0,656.0,737.0,1065.0,2013.0,2297.0,2373.0,2575.0,2505.0,1.1381661332962294,2.6173780487804876,Vegetation,-0.5464915,-0.029501084,0.526045,-0.56685376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.755649921210095,49.399031210195574]}"
637_0,183.5,1618.0,731.5,266.0,430.0,264.5,688.5,2202.0,2858.0,3376.0,3096.0,3060.5,2.61998989558774,6.851162790697674,Vegetation,-0.5800781,-0.35202244,0.8546903,-0.774041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.99657808041095,49.46290142689647]}"
638_0,243.0,2302.0,1263.0,398.5,701.5,569.0,1177.5,2923.5,3426.0,3678.0,3705.5,3657.0,1.8937686544435648,4.243050605844618,Vegetation,-0.5328783,-0.23010033,0.7320461,-0.6796438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.989836141498203,49.88915202921119]}"
639_0,185.0,914.0,391.5,136.5,217.0,112.0,400.5,1453.5,2074.5,1813.0,2343.0,3159.5,2.9081894340912977,7.35483870967742,Vegetation,-0.6162688,-0.3296663,0.88363636,-0.7862069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.98741069023108,50.36687609730595]}"
640_0,199.0,1444.5,661.5,248.5,383.0,216.5,629.5,2282.0,2974.0,3718.0,3192.5,2923.0,2.775223904256162,8.70757180156658,Vegetation,-0.58084816,-0.4403874,0.8899479,-0.81321627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.538702205813379,50.168887408686004]}"
641_0,152.0,740.0,384.0,179.0,255.0,154.0,432.0,1160.0,1438.0,1563.0,1585.0,1830.0,3.075076385857704,5.129411764705883,Vegetation,-0.4874372,-0.35735998,0.8206174,-0.71947193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.929649017462195,49.68505479665923]}"
642_0,298.5,1515.0,840.0,256.0,408.5,270.5,643.0,2083.0,2751.5,2983.0,2858.5,2876.0,2.523725344250093,6.3023255813953485,Vegetation,-0.5752534,-0.3263673,0.8337175,-0.75910366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.171749560814257,49.43694011518542]}"
643_0,168.0,942.0,443.5,212.5,323.0,209.0,560.0,1821.5,2281.5,2396.5,2468.0,2550.0,2.6576357672214797,6.419504643962848,Vegetation,-0.48932806,-0.4356747,0.83957016,-0.76245636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.833439450532994,50.134841259417875]}"
644_0,211.5,1807.5,920.0,251.5,417.0,301.5,727.5,2011.0,2494.0,2563.0,2735.0,2734.0,2.2735498140142756,5.146282973621103,Vegetation,-0.6250843,-0.17286351,0.7894921,-0.7201342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.985614059662841,49.96479017613405]}"
645_0,205.0,1815.0,805.0,252.0,452.0,242.0,735.0,2905.0,3737.0,3928.0,4004.0,3032.0,2.639644800916643,7.690265486725664,Vegetation,-0.6012351,-0.36792618,0.8839328,-0.7936073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.837661532368355,50.10780196936588]}"
646_0,236.0,1717.0,796.0,394.0,520.0,417.0,876.0,2523.0,3108.0,3251.0,3454.0,3492.0,2.531261164701679,5.251923076923077,Vegetation,-0.53509164,-0.30877617,0.7726281,-0.7242111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.758794024704513,49.9809598512482]}"
647_0,173.0,1515.0,634.0,181.0,324.0,178.0,536.0,2169.0,2765.0,3084.0,3110.0,3015.0,2.5988195313897333,8.518518518518519,Vegetation,-0.64763457,-0.34116113,0.8908645,-0.80985916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.8818632186288875,50.31971454488967]}"
648_0,292.0,2367.0,1157.0,292.0,590.0,350.0,1243.0,3345.0,4070.0,4032.0,4460.0,3896.0,2.3345168653309663,5.8338983050847455,Vegetation,-0.6009469,-0.2601969,0.8402556,-0.74469924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.394706840050871,50.17885870833973]}"
649_0,213.0,980.0,492.0,226.0,349.0,234.0,549.0,1741.0,2058.0,2337.0,2299.0,2482.0,2.5683927699071813,5.696275071633238,Vegetation,-0.47479308,-0.40910462,0.8179697,-0.740134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7753184516504605,49.760064122883215]}"
650_0,321.5,1703.5,905.5,208.0,346.5,255.0,838.0,2314.0,2857.5,2460.0,3128.0,3558.0,2.26758535582065,6.0995670995671,Vegetation,-0.66195124,-0.18169808,0.8121547,-0.7530732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.381142279260666,49.58201803357072]}"
651_0,270.0,1667.0,739.0,246.0,447.0,250.0,793.0,2943.0,3928.0,4092.0,4270.0,4121.0,2.562700106723586,8.154362416107382,Vegetation,-0.577105,-0.42108005,0.8848457,-0.8030403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.593858764258318,49.90819631323452]}"
652_0,248.0,1716.0,783.5,191.5,362.5,219.5,747.5,2196.5,2745.0,3014.0,3181.5,3256.0,2.4125874125874125,7.31448275862069,Vegetation,-0.65119076,-0.2744186,0.8642338,-0.78528064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.810087827427738,49.10519228076008]}"
653_0,236.0,1352.0,619.0,247.5,436.0,280.5,664.0,1982.0,2498.5,2855.5,2699.0,3419.0,2.399142830522687,5.549311926605505,Vegetation,-0.51230425,-0.3573381,0.8211097,-0.7350752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.156469052420523,50.10187308849069]}"
654_0,223.0,1713.0,725.5,243.5,436.5,249.0,730.5,2796.5,3570.5,3654.5,3867.0,3670.0,2.5618746708794102,7.372279495990837,Vegetation,-0.593859,-0.361714,0.87242216,-0.78660476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.787176213400839,49.946734038923246]}"
655_0,181.0,1280.5,531.5,160.0,232.5,166.0,505.5,1859.0,2487.5,2185.0,2705.5,3169.5,2.546670030272452,8.397849462365592,Vegetation,-0.6926636,-0.2610013,0.8587835,-0.80765253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.708668031850643,49.40100750382064]}"
656_0,191.5,1256.0,527.5,204.0,358.0,189.0,593.0,2251.5,2819.5,2637.0,3091.5,3123.0,2.729705619982159,6.365921787709497,Vegetation,-0.55638164,-0.35473928,0.86624205,-0.7609349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.507714902793107,50.71353596544767]}"
657_0,213.0,1787.0,924.5,277.0,503.5,331.5,913.5,2209.5,2595.0,2539.5,2880.0,2908.5,2.2512234910277322,4.043694141012909,Vegetation,-0.560358,-0.17392811,0.76907,-0.66907656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.3295789819522055,49.42499252190663]}"
658_0,170.0,941.0,432.0,214.0,318.0,210.0,529.0,1658.0,2089.0,2010.0,2294.0,2316.0,2.701080432172869,5.320754716981132,Vegetation,-0.49483716,-0.3622501,0.8108108,-0.72680414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.031253050377964,49.44448596357202]}"
659_0,187.0,1274.0,537.5,188.0,349.5,192.5,660.5,2329.5,2987.0,2827.0,3210.0,3114.0,2.5597551496307815,7.088698140200286,Vegetation,-0.5694487,-0.37868813,0.8724955,-0.7799465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.16509287914807,50.026055278511]}"
660_0,226.0,1441.0,661.0,246.0,380.5,254.5,540.5,1866.0,2402.5,3063.5,2704.0,2998.0,2.556890588021118,7.051248357424441,Vegetation,-0.58221245,-0.36019537,0.84659433,-0.779036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.184685300905578,50.015185663573156]}"
661_0,175.0,1603.5,692.0,184.5,308.5,184.5,627.5,2474.0,3108.0,3288.5,3437.5,3512.0,2.5757198572732554,9.65964343598055,Vegetation,-0.6773012,-0.3444399,0.8937518,-0.82846814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.980134336429712,50.12720557950286]}"
662_0,235.0,1693.0,872.0,270.0,455.0,344.0,771.0,2157.0,2586.0,2866.0,2967.0,2886.0,2.169649002064694,5.298901098901099,Vegetation,-0.5763501,-0.25729325,0.7856698,-0.7259861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.841434456561657,50.39652050168189]}"
663_0,215.0,1844.5,784.0,228.0,476.5,249.5,867.0,3003.5,3755.0,3952.5,4222.0,3896.0,2.4749365058147306,7.294858342077649,Vegetation,-0.5894011,-0.36363637,0.88124704,-0.7848273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.9300129178576935,50.21964222223876]}"
664_0,297.0,1800.0,961.0,287.0,543.0,345.0,993.0,2816.0,3293.0,3328.0,3514.0,3211.0,2.2970891729554905,5.128913443830571,Vegetation,-0.5364917,-0.2979719,0.81214267,-0.7194523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.639133854577941,50.19907080223242]}"
665_0,167.0,1286.0,590.0,223.0,377.0,251.0,692.0,1949.0,2513.0,2438.0,2706.0,2470.0,2.405940594059406,5.4668435013262595,Vegetation,-0.54660255,-0.3093448,0.8133135,-0.7321492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.913034758987835,49.1263925214653]}"
666_0,246.0,1957.0,1089.0,416.0,673.0,614.0,1061.0,2269.0,2780.0,3157.0,3004.0,3111.0,1.7080870499731327,3.6909361069836555,Vegetation,-0.4882129,-0.23464999,0.67435694,-0.648564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.534215203674632,50.60124655493273]}"
667_0,149.0,1677.0,670.0,198.0,344.0,200.0,707.0,2753.0,3691.0,3857.0,4084.0,3820.0,2.5587741393786736,10.212209302325581,Vegetation,-0.65957445,-0.39392844,0.901405,-0.83622944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.02505467491754,49.25018036761697]}"
668_0,152.0,1021.0,456.0,162.0,258.0,168.0,490.0,1637.0,2077.0,1985.0,2293.0,2706.0,2.553400786958966,6.6937984496124034,Vegetation,-0.5965598,-0.32069194,0.8439387,-0.769951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.610661834353204,49.94269162014471]}"
669_0,172.0,1560.0,656.0,192.0,380.0,202.0,688.0,2634.0,3418.0,3716.0,3777.0,3584.0,2.517913442247062,8.778947368421052,Vegetation,-0.6082474,-0.40864292,0.89688617,-0.8144531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.832002146078403,49.98131917736185]}"
670_0,212.5,1604.5,720.5,261.5,418.5,265.0,657.5,2120.0,2776.0,3218.0,3069.5,3100.0,2.592397506803617,6.68936678614098,Vegetation,-0.58625805,-0.3345775,0.8478323,-0.7698336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.583892038886442,49.11094149857845]}"
671_0,148.0,1670.0,743.0,164.0,339.0,201.0,712.0,2553.0,3286.0,3217.0,3711.0,3465.0,2.360676268002505,8.489675516224189,Vegetation,-0.6625187,-0.31655413,0.88238734,-0.8093363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.251515383762219,49.999465146101066]}"
672_0,188.0,1255.5,526.5,178.0,326.5,207.5,469.0,1735.0,2274.0,2759.5,2616.5,3070.0,2.3890657180303316,7.451761102603369,Vegetation,-0.58723134,-0.37459525,0.8601281,-0.7883992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.470255155445323,49.82052074150445]}"
673_0,222.0,1703.0,710.0,232.5,443.0,258.0,635.0,2360.5,3129.5,3255.5,3458.5,3574.0,2.448337825696316,6.3487584650112865,Vegetation,-0.5871389,-0.31309873,0.8531379,-0.76044345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.165371522297008,49.039974591133]}"
674_0,181.5,680.5,321.0,115.0,235.5,145.0,357.5,1078.5,1534.5,1877.0,1702.5,2576.5,2.296473084062583,6.970276008492569,Vegetation,-0.48580787,-0.4678397,0.85657763,-0.77704144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.28915936844868,49.05865954904269]}"
675_0,192.0,1199.0,552.0,259.0,377.0,272.0,620.0,2031.0,2573.0,2491.0,2792.0,2266.0,2.542975017190007,5.607427055702917,Vegetation,-0.5215736,-0.3501355,0.80311257,-0.73709905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.13689492779042,49.51311725127876]}"
676_0,217.0,1754.0,741.0,256.0,444.0,252.0,758.0,2612.0,3524.0,3980.0,3816.0,3932.0,2.608452280996362,7.963963963963964,Vegetation,-0.5959964,-0.38821068,0.88090736,-0.79927665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.818801485683697,49.52946658944973]}"
677_0,193.0,708.5,301.5,182.0,301.0,170.0,444.0,1426.0,1873.0,1971.0,2054.5,2255.5,2.767363245236632,5.548172757475083,Vegetation,-0.40366518,-0.47117,0.8411957,-0.73503524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.291934997265747,50.278122547234936]}"
678_0,165.0,1109.0,480.0,223.0,416.0,235.0,550.0,2267.0,3004.0,3620.0,3277.0,3193.0,2.519726068185202,7.701923076923077,Vegetation,-0.45442623,-0.53097904,0.8780804,-0.7938553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.352580427507517,49.096748117089355]}"
679_0,211.0,1549.0,715.0,222.0,334.0,209.0,681.0,2074.0,2580.0,2626.0,2887.0,2872.0,2.7267599277978336,6.862275449101796,Vegetation,-0.6452469,-0.25796407,0.8525573,-0.7743243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.527922422403945,50.253329045393244]}"
680_0,318.0,1955.5,1102.0,273.5,464.0,299.0,988.5,2709.5,3364.0,3580.5,3676.0,3035.5,2.4678498909528463,6.716594827586207,Vegetation,-0.61644965,-0.29353324,0.8458564,-0.7705526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.360570859254329,49.46820148707278]}"
681_0,196.0,1338.0,572.0,212.0,365.0,194.0,601.0,2484.0,3201.0,3284.0,3472.0,2883.0,2.70199370409234,7.9972602739726035,Vegetation,-0.5713447,-0.42102987,0.8884416,-0.7999452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.790050822310021,50.467667072184156]}"
682_0,192.0,1591.0,687.0,208.0,350.0,202.0,723.0,2580.0,3300.0,3054.0,3518.0,3304.0,2.6339120797931286,7.725714285714286,Vegetation,-0.63936114,-0.31496233,0.87592137,-0.79435956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.596104552468616,49.89337411104655]}"
683_0,194.5,1672.0,710.5,216.5,396.5,214.0,677.0,2459.0,3265.5,3784.5,3605.0,3134.5,2.5905100486106076,8.544766708701134,Vegetation,-0.61663043,-0.38715294,0.89295983,-0.8103325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.823742219746355,49.26832633635618]}"
684_0,185.0,1508.0,694.0,249.0,404.0,224.0,726.0,1964.0,2390.0,2999.0,2655.0,2695.0,2.8013325257419748,6.423267326732673,Vegetation,-0.57740587,-0.3308187,0.86099905,-0.76256245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.393274109878131,49.21990714254214]}"
685_0,265.0,2048.0,923.0,273.0,508.0,289.0,919.0,3112.0,4080.0,4208.0,4557.0,4087.0,2.5150815042998333,7.283464566929133,Vegetation,-0.6025039,-0.34526855,0.87146986,-0.7845632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.521185057773049,49.66798680626096]}"
686_0,160.5,1022.0,462.0,193.0,310.5,178.0,471.0,1785.0,2290.0,2496.5,2623.0,3055.0,2.73666194523135,7.0402576489533,Vegetation,-0.53395873,-0.41907063,0.866891,-0.77876735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.508343723491991,50.02821123519289]}"
687_0,180.5,1003.0,459.5,135.0,231.5,149.0,483.5,1633.0,1965.5,1650.5,2140.0,2320.0,2.4486301369863015,6.129589632829374,Vegetation,-0.6249494,-0.24401733,0.83439845,-0.7539851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.343049136932147,50.23742886486433]}"
688_0,261.0,1816.0,868.0,243.0,430.0,282.0,850.0,2648.0,3242.0,3373.0,3590.0,3145.0,2.3824572221365807,6.844186046511628,Vegetation,-0.6170971,-0.30005783,0.84569085,-0.7738627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.139405636304103,49.84827868378375]}"
689_0,177.0,1556.0,661.0,218.0,354.0,198.0,668.0,2536.0,3239.0,3401.0,3598.0,3569.0,2.709813874788494,8.607344632768362,Vegetation,-0.62931937,-0.37220094,0.8899694,-0.8114514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.359492880913386,49.45553524156669]}"
690_0,166.0,1139.0,482.0,163.0,298.0,178.0,483.0,1805.0,2415.0,2573.0,2627.0,2720.0,2.474684852242199,7.634228187919463,Vegetation,-0.58524704,-0.38631466,0.87059253,-0.7924068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.691779704509197,49.87370100632433]}"
691_0,177.0,922.0,400.0,160.0,295.0,157.0,414.0,1616.0,2017.0,2413.0,2384.0,2757.0,2.6159554730983303,7.179661016949153,Vegetation,-0.51520133,-0.44707647,0.877821,-0.782127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.858686684298604,49.28835876719205]}"
692_0,171.5,852.0,425.5,212.5,295.5,190.5,484.5,1517.0,1799.0,1863.0,1889.5,2013.0,2.958606049885017,5.304568527918781,Vegetation,-0.48496732,-0.3723757,0.81446314,-0.72619873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.11488162904764,49.750541980871546]}"
693_0,152.0,1575.0,757.0,201.0,320.0,277.0,669.0,1900.0,2420.0,2632.0,2726.0,2757.0,2.1121076233183853,7.225,Vegetation,-0.6622691,-0.2512479,0.80955654,-0.7831978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.890307382299611,49.27695016308373]}"
694_0,227.0,1190.5,606.5,285.5,514.5,283.5,836.0,2567.5,3114.0,3530.5,3360.0,3136.0,2.625960372017792,5.8620019436345965,Vegetation,-0.39648095,-0.4956577,0.8513372,-0.74561185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.524778318909527,50.139602330423706]}"
695_0,270.0,1695.0,727.5,271.0,419.0,256.0,723.5,2613.0,3453.5,3724.0,3799.5,3568.5,2.6854576428682053,7.88782816229117,Vegetation,-0.6035951,-0.37442333,0.8713568,-0.7977311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.776490835801668,50.302197396849344]}"
696_0,219.0,1855.5,890.5,257.0,516.0,314.5,888.5,2813.0,3459.5,3586.5,3665.0,3233.0,2.306174231745137,5.950581395348837,Vegetation,-0.5648324,-0.3180816,0.8387593,-0.74844605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.447078621115039,50.12253434002544]}"
697_0,222.5,942.5,440.5,187.0,327.5,186.0,529.0,1796.0,2435.5,2305.0,2646.5,2893.5,2.623174052983412,6.038167938931298,Vegetation,-0.48425198,-0.4195535,0.8506624,-0.7511871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.200306838285555,50.167000946589354]}"
698_0,220.0,1162.0,595.5,272.0,432.5,318.5,641.0,1762.0,2261.5,2458.0,2380.0,2607.0,2.2956008583690988,4.683236994219653,Vegetation,-0.4575102,-0.35801104,0.77057445,-0.7007438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.490197754752776,49.81593933355545]}"
699_0,189.5,1092.0,515.5,219.0,319.5,218.0,540.0,1645.0,1996.5,2049.0,2246.0,2564.0,2.6683182745555234,5.413145539906103,Vegetation,-0.54729015,-0.30468005,0.80767536,-0.730209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.676957502321224,49.35510359280213]}"
700_0,240.0,2146.0,1030.0,229.0,410.0,241.0,1023.0,2960.0,3533.0,3760.0,3932.0,3982.0,2.521134833070641,8.170731707317072,Vegetation,-0.6791862,-0.2732814,0.87953013,-0.8033573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.679293122059935,50.643377541757935]}"
701_0,305.0,1324.0,703.0,239.0,380.0,234.0,743.0,2140.0,2504.0,2714.0,2752.0,2664.0,2.6649473457984096,6.1421052631578945,Vegetation,-0.5539906,-0.34422982,0.84124833,-0.7543633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.217109908380442,50.61346364279676]}"
702_0,211.5,1734.0,769.5,235.0,446.5,235.0,874.0,2989.0,3806.5,3884.0,4278.5,3584.0,2.5824486907289455,7.698768197088466,Vegetation,-0.5904609,-0.38269848,0.88589466,-0.79378825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.790320316895257,49.59710973034393]}"
703_0,190.0,1417.5,664.0,235.0,403.5,276.0,693.0,2293.0,2855.5,3206.0,3299.0,3163.0,2.3625221738429287,6.9454770755886,Vegetation,-0.5568369,-0.38682815,0.8414704,-0.77642334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.088471159694526,49.7479368665476]}"
704_0,192.0,986.0,469.5,168.0,273.0,172.5,528.0,1797.5,2259.5,1934.5,2470.0,2285.0,2.575270388775212,6.086080586080586,Vegetation,-0.5663225,-0.32477316,0.8362601,-0.7526614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.360745948029302,50.27300215011546]}"
705_0,168.5,1079.0,498.0,199.5,333.5,221.5,553.5,1799.5,2204.5,2194.5,2425.5,2667.5,2.431899420682855,5.580209895052474,Vegetation,-0.5277876,-0.34076676,0.81663907,-0.7361551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.977888548219413,49.987697215879095]}"
706_0,178.0,747.0,346.0,202.0,313.0,200.0,468.0,1549.0,1920.0,2240.0,2093.0,2087.0,2.6479750778816196,6.156549520766773,Vegetation,-0.40943396,-0.4998326,0.8360656,-0.7547983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.282058103422283,49.87450949008004]}"
707_0,204.0,1586.0,740.0,200.0,363.0,228.0,695.0,2136.0,2621.0,2944.0,3068.0,2948.0,2.413793103448276,7.110192837465565,Vegetation,-0.6275013,-0.29977924,0.8562421,-0.78046566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.968730306603245,49.15019787649447]}"
708_0,276.0,1898.0,902.0,309.0,484.0,308.0,846.0,2577.0,3154.0,3144.0,3395.0,3361.0,2.6499719678564753,5.4958677685950414,Vegetation,-0.5936188,-0.24712415,0.8215527,-0.7331863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.4572295838255895,49.77847958620766]}"
709_0,217.0,1507.0,624.0,212.0,367.0,212.0,661.0,2537.0,3125.0,3169.0,3454.0,3195.0,2.5920406732117813,7.6348773841961854,Vegetation,-0.60832447,-0.355432,0.8745933,-0.7924208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.76139913902846,49.988415868106394]}"
710_0,189.0,1431.5,625.0,170.5,299.0,186.5,560.5,2186.5,2758.5,2744.0,3123.5,3060.5,2.473165071076298,8.177257525083611,Vegetation,-0.65443516,-0.31433362,0.872718,-0.8034834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.562422303595985,50.201586085027955]}"
711_0,216.0,1452.0,559.0,190.0,314.0,175.0,630.0,2472.0,3157.0,2998.0,3461.0,3840.0,2.689596036585366,8.547770700636942,Vegetation,-0.6443941,-0.34741572,0.8896943,-0.8103865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.869735962293274,49.362649441188736]}"
712_0,191.0,1071.0,521.0,196.0,342.0,206.0,497.0,1474.0,1926.0,1970.0,2099.0,3334.0,2.538860103626943,4.760233918128655,Vegetation,-0.51592356,-0.29562643,0.8106618,-0.7041522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.960555637517758,50.615709431007055]}"
713_0,179.0,1430.0,608.0,187.0,350.0,190.0,629.0,2451.0,3058.0,3046.0,3340.0,3397.0,2.564194648949542,7.702857142857143,Vegetation,-0.60674155,-0.36103663,0.8825711,-0.79387516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.220972664102155,50.38214745713598]}"
